url,name,reais,cents
https://produto.mercadolivre.com.br/MLB-2691154470-spray-de-pimenta-110ml-fortissimo-kit-02-und-_JM#position=55&search_layout=stack&type=item&tracking_id=8078883b-88f4-4b02-aca7-1b2bc0212ddd,Spray De Pimenta 110ml Fortíssimo Kit 02 Und.,128,70
https://produto.mercadolivre.com.br/MLB-2130937646-porta-espargidor-spray-gas-de-pimenta-compativel-condor-_JM#position=56&search_layout=stack&type=item&tracking_id=8078883b-88f4-4b02-aca7-1b2bc0212ddd,"Porta Espargidor, Spray, Gás De Pimenta - Compatível Condor",25,99
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=NH7L43AQWDHckR%2FsfFCRMHI9NEBz5dofm5gJZB9YjpZAnvkVgFOMXfOy317Ka0SNZewv7A2PztFBS4FIthXIbsq%2BKD%2Fa%2F2BXOtq3xg8c8aQ8c34YKdodyxewdrTl67LAm0XYEUMEvm31N%2BYBu%2BelFlteXYHA%2BUMK1asIFxm0sbQQRwruiNDZLd2BU9kdqOT6%2BYRahhwqVsdBDpx8Ctsq62TJY5kyYfcUfkVkQAdZXWIUA2StwhtOnxGeKdVA7i3%2FUcoZrACEcf5dJwmGa4TzBHPOkxLRJz%2B3Xfl%2Fg50jRehTbjBeO57rO5OvixCTmH82hl1whuR9jcLXs9LMIsbq%2Bf4iS%2Blpv7sLQ0BjAuKNgCgcxoLUfeujTd6qao7ldHp2qT9oebdImYt8tXWzjUATtMl56MATMmkDIioRDBZ6cyMIGdZnrw%2BfAXx%2FNrgl%2BLXxi0I1LJnQr4OruCOwcC9HgPhyniapbGOcDnN01z3i8hvgn6zW8O0ShM8tA5S6bmklpFpTEH9LwhEniP407UEbAQkxi7p6OdNwdDPxSLfn6CerslYer2FtzUTjorPTEdjFfOZcxjOj%2BpjXvrlUYj2%2FfiP3j%2BZD648HyZeK88ax1Hi07MxSKvszgMsJkStoRbjWkbLaL0YXFuPJ9Y7cAYRysWFHLmP4soFpQm4h72n0RUbWxJc5jj2rNVV6fTDPYUQ4zLIr05tDq6v6ySaeoNgQauV%2BOSHTyidphw%3D%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Kit 2 Spray De Pimenta Defesa Pessoal  20ml Proteja Mulher,109,90
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ay06wuwfB2k%2FZXPZlQAjxWh%2FtEEjRpWyb3cSt6EG8Svwn%2BWNp7%2B1FXVfP0iKGJvcH42xXfj0rFU9gr16DFDj3uCQ%2BKNtqEdDuSS0MciCmO9%2FG2ubtDScS0gmk6ae2XiylwIP5HgF5ptQnEgf0pZk0lhfYU0%2FcHA0SQottnNnAkIW2vRle9dYquyWfR04ZsO%2F6YZtFB37cMVFbuT8o3wO%2FS7MZVMrFp6KDgmY7f%2BQNJ67RWnDJmci%2BOq%2FO6HVAmyqqOCJl0sdkXVMA3WqMDNdljOWfjB5qe7%2Fzh53luLll7WiP0VpLA02VBL6uUggUGEMn8nkvQbpgd3PaV58K1CwoKGLvQ2AhbX7kAWK4idjEFPAtOcvXX1qiIKpLi%2FZTM0GxU7aF6N79VFkwAKtdQB2OXBC2cvD8MFvAFQjMP%2FxIVUe%2Bo3AXEGROtJHMm04OvvpkCTeP%2FUWzQj3oFl1oib0I5z%2BaM3ohC8Q5XG8MesdBvtPDCNtygLXFVTCoKCoKCQ%2FJEAAIxgiOwrP7mh6uUl8%2F7yDONB6L45hsm81IWC%2F9JMa%2B1vi96m1gxVkdfCh7AdJ7ZC7PuUt%2B4o%2BQCMtzzoxG3Iyul1l%2BBBrWVYe6Owf2RECZ3KFgI%2FG%2FE328vUgbx6bHMzFjsAplRruSC3f0m5EFq4OusA0fOA699w8CEEiD2D0Cc868SdIIMRjGqodfRh0cE1PnJ0htlbYVu1%2FRYvUC1a9PryNM5aAHX9wLA%3D%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Kit 3 Spray De Pimenta 60 Ml Defesa Pessoal Proteja Mulher ,141,99
https://produto.mercadolivre.com.br/MLB-1053027304-kit-6-unid-spray-de-pimenta-forte-20ml-chaveiro-vermelho-_JM#position=3&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Kit 6 Unid Spray De Pimenta Forte 20ml Chaveiro Vermelho,253,93
https://produto.mercadolivre.com.br/MLB-2674955985-spray-de-pimenta-prossegur-05-uni-110ml-frete-mais-barato-_JM#position=4&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta Prossegur 05 Uni 110ml! Frete Mais Barato!!,195,00
https://produto.mercadolivre.com.br/MLB-3325569877-spray-ela-50g-poly-defensor-aerosol-_JM#position=5&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Ela 50g Poly Defensor Aerosol,173,90
https://produto.mercadolivre.com.br/MLB-3670921754-spray-de-pimenta-combo-02x60ml-02x20ml-ps007-frete-gratis-_JM#position=6&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta Combo 02x60ml + 02x20ml Ps007 Frete Grátis!,150,00
https://produto.mercadolivre.com.br/MLB-3344412895-spray-de-defesa-pessoal-para-mulheres-extra-forte-_JM#position=7&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Mulheres Extra Forte,94,60
https://produto.mercadolivre.com.br/MLB-3358099875-spray-pimenta-kit-02-x-60ml-01-x-20ml-ps-007-frete-gratis-_JM#position=8&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Pimenta Kit 02 X 60ml + 01 X 20ml Ps 007 Frete Grátis!,125,00
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=uqugHFwFGoY5ksx0Biqaj1cosqHmq2gxXVGYaIprDYwfihacZxRlA5V69aFdmDs8scNVKU9PFd0TaSCuuDXPeJjXb0%2BoVAgNxwYa9VezeFVYYNrX2QlTrYKx8R4WLEmiDPCtRVPjIAutjKpIqBAfdwtkNG3ZEeAdZWic58YUPmzJVLmgKDjprtPtI4%2FhUpwyvd5O8oeXejUm7wwilohNdJ42ufufJbc7M2cV13CDMvQrR0256NE9PfcFwhdcSqVTkTbBdFEo26ZIlQadjgkxwc12gAgISPx30ERBPHAbdkT6l5%2BJPv61EN0yoky0qvJ%2FyaQKgK9tDWyv8xRIL%2F8uftr%2B5vsJ1YzuKr2VkAlpjNIngrmC6AFCMoqZdyMswAcnnG4KsBZYcqhPK714LrTTqn1wzCpejRsFGvoynfWscd6N54PyV6feb5RkmhxbzApwuSsVP30Zn8QkuQm3%2Bykhx1AIE4FrBfemQxhR8SAQPBcXWgXsbUEOHF%2BumyZqDoHZHDAq96%2B63KS3WJzAvEq%2B1PLsQPA4MOTnrgu6BeK49DAYJupj2mvS%2FKPBlzBu4oZWz3jhrh6IuGHUQ7i4hdn15BXKYHmNopZNLq1t97VZU8nD6Q%2BPANiDAVXmCYJEcbka8ax3I5SU9wK3uarAkeqv2uzBDGIJYXyKsUpIrzXhcACY09qXq5Xnnfx%2BsbOSupGvHRbHilSKSHO3hp8kf%2BNtHoDQIYSqpp0FAKtW&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Kit 4 Spray De Pimenta 60 Ml Defesa Pessoal Homem E Mulher ,189,90
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=qEXv%2FsIO9EZUDEMqF4a7dyXjJpSUBd%2FwqEbrpvQSHvDkZ6fIEyJacbmlsVykUYseCsDV8QtTLYxHyw2NHi6aiRMFXRmqb2k9et9bVR6egK%2BQyICzNgt1jfwKHFf%2FGdjRnDAyfX3ormAPz0ZhKPJkZlSc1429w2G1zdAJGTSPKPQzHSMPEHHvjcmgS8I8L%2FUmvxkuJZbsu9WgPRVZdLsfYPORD%2BIUG%2FVFjMMYO1Y2BMsKi%2FicbwyJxzJRID47RSvXpNUTl%2FVWrBW7mBqVLE5UMZ0A2Cmbt4PmUJ9klEcX815UgJJWRRF6UE9opoIuq4F3XvGc%2F3h22C0xUI%2By2hM9jSJ6hCLQ7B2gi%2BXJoO6CgtC8i%2FbCquVPDqG79UCoYGhpvdrh17OEZjBKANaj4%2F2iy63FSmwSrpwdSadA6ICIY9gKMFRfzBhlZDnVjU2B0h2uj8UPcCEDMlbs%2BYSMExWYwhbsnnTmISaLGPHAJ7YzcJZOyQvV8rZdHnzCd%2BCxHubT%2ByT4TXThVm%2Bvr7OzNedoE6%2Bx78B7jpbzXWd0SFmftutv7NlAvG4UfROWxP8LTX7%2Fhtw0xaqHrNt81yWvk8gLzhEYwb5ZJxJKBvvKR7AoLQexGaP%2BIaJB5rrEiwbC1ELtoF3DyewTEJY1oL1apECXTXzIORAMjftEj0waW6HI4%2BlwH4npgsSL%2FpF6nt4Rpj1zHWQU620KzAA%2BVwLMY9zcJTn6BGwPfLmK%2FX4%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Spray Pimenta Prossegure Extra Forte Imobilizante - 110ml ,53,99
https://produto.mercadolivre.com.br/MLB-2665153016-spray-de-pimenta-20ml-chaveiro-defesa-discreto-01-_JM#position=11&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta 20ml Chaveiro  Defesa Discreto 01,54,45
https://produto.mercadolivre.com.br/MLB-3233443912-kit-02x-40ml-spray-pimenta-ps007parc-sem-jurosfrete-gratis-_JM#position=12&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Kit 02x 40ml Spray Pimenta Ps007parc. Sem Juros/frete Grátis,81,99
https://produto.mercadolivre.com.br/MLB-3687015852-kit-02-spray-de-pimenta-20ml-de-chaveiro-frete-gratis-_JM#position=13&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Kit 02 Spray De Pimenta 20ml De Chaveiro Frete Grátis,89,90
https://produto.mercadolivre.com.br/MLB-3206069413-kit-com-2-un-spray-pimenta-prossegure-extra-forte-110ml-_JM#position=14&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Kit Com 2 Un Spray Pimenta Prossegure Extra Forte - 110ml ,105,99
https://produto.mercadolivre.com.br/MLB-3664889982-spray-de-pimenta-police-usa-kit-c-10-unidades-frete-barato-_JM#position=15&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta Police Usa Kit C/ 10 Unidades Frete Barato!,320,00
https://produto.mercadolivre.com.br/MLB-1646701679-spray-para-defesa-pessoal-poly-defensor-50g-_JM#position=16&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Para Defesa Pessoal Poly Defensor 50g,160,49
https://produto.mercadolivre.com.br/MLB-3355415897-spray-pimenta-20ml-bolsa-bem-forte-_JM#position=17&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Pimenta 20ml Bolsa Bem Forte,49,00
https://produto.mercadolivre.com.br/MLB-3703482822-spray-de-pimenta-110-mls-proteja-defesa-pessoal-_JM#position=18&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta 110 Mls Proteja Defesa Pessoal,65,00
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=qxdSefn%2B4DcLuI1aRwYb3BwRaR4MjnnDLPbVCde8eAC%2BYzk4ziIbVrjCdqIRAi%2BfIz1Pa4zddugv0EizFsZgEfSbAwv4jJP%2FSdG3m1wejenq0sYog1isxu6SFb8CmKdLeo0FvI%2BwP0vyRXtUhGmbPNnOCPeIuoSkzPsjBYusGGzySPveGq6P%2FECvs0jqmFXnOOat2RkcJ2vWfWSlOBvXAEYVLZGFHGLVpm5bNS5XV6gTvRbNAbfnDjODn4pQNEZKd6z1uK4bkP%2BjS7Bz0K0aEInDFZiVmEcAVfBekKSO4o3ipTel5fSW%2B3boeGPlT%2BCO8fspilbU%2BsaYMyrPPOW2MBZKLImxwL5djQPI83tl4SCth4XR0r0DyCeCMfI7pP6Sa4byeLuQ8P9131O2FrslgBjJCJ%2FtnwGDpjsi05h3P5nYOf1DW4DuUBc8wtq4cRo43bCExO8FYgA5IzVBS%2FvhTduN2cuWx4iSQFVhqbUBD7%2BXdCK%2FlkMxv57ChwTqSSQgq3ShkQ7%2BhfdebYvs29C5WFygZBaQoS6S95%2FtDYZ9RJkPr9HWDzvka6J0pUk8h6NrjfCf5cIpkDUFXMOIWlq2jvZPv7%2BpSmdODqUIfLfy1%2BO%2BPnpOZwUGdPWgw10vt%2FvoW8rVM7vFyp4PRSNuQzSevJYcUwLRXYygiP%2FUP6ThBIGH8%2Fms%2BFGZDp4Buh%2BwyiBVsSNEdYariyJQd5seIam5uUjc%2FWhOtrU%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Spray De Proteção De Suspensão Bike Pro Fork Shox 400ml,48,99
https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=iSVZSmQJ%2BPNMaaOenjFUQ%2FwGkGEIYh1bDPVjukyNoJr%2F044fliUFz2e%2B2OK%2FHLEk6vq5Fw2qWlHyssTceAPPiH6fA3jsqZotSPqGIUSzBNeFzSxYi7yPKC6uYaWUqtMJ3GJ8S7BTFq0yD%2FL2s5KIfU8ZdNRzXyLsglvMrAlrKQKDA34Z3r3UYfbpKmm0T6cMFecsUnXU6iwbTPL2kvT7koQX8NeBEcwvRPRY8scma8txNp7%2BhIPPogSqmNR8YgbP1ZvNiO7YEh8rFWHNONnyqzmyH%2BxhclQjDnEpb5Gzx73DXf5tyaMPgb5dv3VsyjUtmzvlAJOKxJLYzedVbLgA2XAacBF8p1ViJ8LWIyur2EdwuLx86gVpgjdVrMIWVhMr1cDSA9y%2FQj5%2B3r%2BxfTYtESmHieQp05z3Yx9i%2FafvFZ1YkLdPjTkqw7%2BOAmv%2Bf5uAZBfF5pijekCiInHQxW2xqHivENbLApVlGaxu2u5xQou%2B2emPIei%2Fbe6p5fnesrTfwsuXq6CmSjKEeaBLecjqxQ25DHB%2F0IoWuRw0fMM7eufcpnrkBgkifXwXxtbVEIBi7MsbMkShWOO6JTAXtKyWiOoBgPdbc%2BNOWNzqgTfGNpO8QmIlYPKRiZBiBa7icsINKhS5UM4n%2FaWvxfIjm59sUQWxP7kmQSKNEOLeYy%2BQfTb0VXwqXdQbcd1R7f9FWIilqZTx%2FMjSSv8MJazr27SUbHWnMHx46zOPs7bPcuU%3D&e=mclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Frolling-layout%2B20432%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176&rb=x,Kit 2 Spray De Pimenta P/segurança Pessoal Pequeno De Bolso ,89,99
https://produto.mercadolivre.com.br/MLB-1887758689-spray-de-defesa-pessoal-110ml-pimenta-nato-_JM#position=21&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal 110ml Pimenta Nato,61,38
https://produto.mercadolivre.com.br/MLB-3342364097-spray-de-pimenta-extra-forte-110-mls-1-un-proteco-_JM#position=22&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta Extra Forte 110 Mls 1 Un Proteção ,65,00
https://produto.mercadolivre.com.br/MLB-2701385183-spray-pimenta-40ml-extra-forte-10-unidades-_JM#position=23&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Pimenta 40ml Extra Forte 10 Unidades,490,00
https://produto.mercadolivre.com.br/MLB-3344426273-spray-de-defesa-pessoal-para-homens-extra-forte-_JM#position=24&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Homens Extra Forte,94,61
https://produto.mercadolivre.com.br/MLB-3345224767-spray-de-defesa-pessoal-para-camping-extra-forte-_JM#position=25&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Camping Extra Forte,94,12
https://produto.mercadolivre.com.br/MLB-3703628432-spray-de-defesa-pessoal-para-ciclistas-extra-forte-_JM#position=26&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Ciclistas Extra Forte,94,11
https://produto.mercadolivre.com.br/MLB-3694495032-spray-de-defesa-pessoal-para-proteco-_JM#position=27&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Proteção,94,17
https://produto.mercadolivre.com.br/MLB-3694509260-spray-de-defesa-pessoal-para-situacoes-de-assalto-_JM#position=28&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Situações De Assalto,94,22
https://produto.mercadolivre.com.br/MLB-3344382559-spray-de-defesa-pessoal-para-proteco-contra-agressoes-_JM#position=29&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Proteção Contra Agressões,94,25
https://produto.mercadolivre.com.br/MLB-3707755004-spray-de-defesa-pessoal-para-autodefesa-masculina-_JM#position=30&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Autodefesa Masculina,94,19
https://produto.mercadolivre.com.br/MLB-3344386779-spray-de-defesa-pessoal-seguranca-extra-forte-_JM#position=31&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Segurança Extra Forte,94,59
https://produto.mercadolivre.com.br/MLB-3694509362-spray-de-defesa-pessoal-para-situacoes-de-violncia-_JM#position=32&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Situações De Violência ,94,23
https://produto.mercadolivre.com.br/MLB-3703571608-spray-de-defesa-pessoal-para-idosos-_JM#position=33&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Idosos ,94,08
https://produto.mercadolivre.com.br/MLB-3703648848-spray-de-defesa-pessoal-extra-forte-_JM#position=34&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Extra Forte,94,57
https://produto.mercadolivre.com.br/MLB-3707275378-spray-de-defesa-pessoal-para-trilhas-extra-forte-_JM#position=35&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Trilhas Extra Forte,94,13
https://produto.mercadolivre.com.br/MLB-3707881636-spray-de-defesa-pessoal-para-situacoes-assalto-extra-forte-_JM#position=36&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Situações Assalto Extra Forte,94,22
https://produto.mercadolivre.com.br/MLB-3716347630-spray-defesa-extra-forte-_JM#position=37&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Defesa Extra Forte,94,56
https://produto.mercadolivre.com.br/MLB-3342450787-spray-de-defesa-pessoal-legal-no-brasil-extra-forte-_JM#position=38&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Legal No Brasil Extra Forte,94,14
https://produto.mercadolivre.com.br/MLB-3345247423-spray-de-defesa-pessoal-com-efeito-incapacitante-extra-forte-_JM#position=39&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Com Efeito Incapacitante Extra Forte,94,21
https://produto.mercadolivre.com.br/MLB-3707273164-spray-de-defesa-pessoal-para-motociclistas-_JM#position=40&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Motociclistas ,94,08
https://produto.mercadolivre.com.br/MLB-3707791254-spray-de-defesa-pessoal-para-proteco-extra-forte-_JM#position=41&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Proteção Extra Forte,94,17
https://produto.mercadolivre.com.br/MLB-3703595970-spray-de-defesa-pessoal-para-apartamento-_JM#position=42&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Apartamento,94,20
https://produto.mercadolivre.com.br/MLB-3703629630-spray-de-defesa-pessoal-para-casa-extra-forte-_JM#position=43&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Casa Extra Forte,94,19
https://produto.mercadolivre.com.br/MLB-3707297926-spray-de-defesa-pessoal-permitido-em-nibus-_JM#position=44&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Permitido Em Ônibus ,94,11
https://produto.mercadolivre.com.br/MLB-3707704886-spray-de-defesa-pessoal-para-apartamento-extra-forte-_JM#position=45&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Apartamento Extra Forte,94,16
https://produto.mercadolivre.com.br/MLB-3707706084-spray-de-defesa-pessoal-para-situacoes-violncia-extra-forte-_JM#position=46&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Situações Violência Extra Forte,94,23
https://produto.mercadolivre.com.br/MLB-3707783230-spray-de-defesa-pessoal-com-trava-de-seguranca-extra-forte-_JM#position=47&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Com Trava De Segurança Extra Forte,94,20
https://produto.mercadolivre.com.br/MLB-3687004226-spray-de-pimenta-20ml-de-chaveiro-frete-gratis-_JM#position=48&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta 20ml De Chaveiro Frete Grátis,59,90
https://produto.mercadolivre.com.br/MLB-3345184513-spray-de-defesa-pessoal-para-autodefesa-extra-forte-_JM#position=49&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Para Autodefesa Extra Forte,94,06
https://produto.mercadolivre.com.br/MLB-3662011792-spray-de-pimenta-extra-forte-kit-03-x-60ml-frete-gratis-_JM#position=50&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta Extra Forte Kit 03 X 60ml Frete Grátis!,130,00
https://produto.mercadolivre.com.br/MLB-2655213050-spray-defesa-pessoal-poly-defensor-50g-jato-em-nevoa-_JM#position=51&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Defesa Pessoal Poly Defensor 50g Jato Em Névoa,143,90
https://produto.mercadolivre.com.br/MLB-2665121187-spray-de-pimenta-60ml-uso-pessoal-kit-02-_JM#position=52&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Pimenta 60ml Uso Pessoal Kit 02,110,38
https://produto.mercadolivre.com.br/MLB-1783420734-spray-pimenta-nato-black-1-unid-110ml-frete-barato--_JM#position=53&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray Pimenta Nato Black 1 Unid. 110ml Frete Barato !!!!,49,99
https://produto.mercadolivre.com.br/MLB-3738580406-spray-de-gengibre-defesa-pessoal-liberado-mulheres-e-homens-_JM#position=54&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Gengibre Defesa Pessoal Liberado Mulheres E Homens,189,05
https://produto.mercadolivre.com.br/MLB-3703649650-spray-de-defesa-pessoal-feminino-extra-forte-_JM#position=55&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Spray De Defesa Pessoal Feminino Extra Forte,94,60
https://produto.mercadolivre.com.br/MLB-1673796479-kit-com-2-un-spray-pimenta-prossegure-extra-forte-110ml-_JM#position=56&search_layout=stack&type=item&tracking_id=92e9715e-0795-4c19-ad52-e5af49523937,Kit Com 2 Un Spray Pimenta Prossegure Extra Forte - 110ml ,99,99
https://produto.mercadolivre.com.br/MLB-3143231856-spray-de-pimenta-60ml-melhor-defesa-para-mulheres-_JM#position=1&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Spray De Pimenta 60ml Melhor Defesa Para Mulheres,42,00
https://produto.mercadolivre.com.br/MLB-2062002199-spray-pimenta-ultra-forte-1-unid-black-110ml-frete-barato-_JM#position=2&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Spray Pimenta Ultra Forte 1 Unid. Black 110ml Frete Barato!!,59,99
https://produto.mercadolivre.com.br/MLB-2688651914-spray-easy-combat-60ml-_JM#position=3&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Spray Easy Combat 60ml,98,27
https://produto.mercadolivre.com.br/MLB-3344426781-spray-defesa-pessoal-de-gengibre-para-mulheres-_JM#position=4&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Spray Defesa Pessoal De Gengibre Para Mulheres ,94,68
https://produto.mercadolivre.com.br/MLB-3703705650-spray-de-gengibre-defesa-pessoal-liberad-psituacoes-violnc-_JM#position=5&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Spray De Gengibre Defesa Pessoal Liberad P/situações Violênc,94,48
https://produto.mercadolivre.com.br/MLB-3243637395-spray-de-pimenta-20ml-40ml-60ml-110ml-defesa-pessoal-_JM#position=6&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,"Spray De Pimenta 20ml, 40ml, 60ml, 110ml, Defesa Pessoal.",69,99
https://produto.mercadolivre.com.br/MLB-1709750758-kit-10-un-spray-pimenta-nato-black-extra-forte-110ml-_JM#position=7&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Kit 10 Un Spray Pimenta Nato Black Extra Forte 110ml ,459,99
https://produto.mercadolivre.com.br/MLB-3330265570-kit-50-x-20ml-spray-de-pimenta-ps-007-chaveiro-extra-forte-_JM#position=8&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Kit 50 X 20ml Spray De Pimenta Ps 007 Chaveiro Extra Forte!,1.300,00
https://produto.mercadolivre.com.br/MLB-3344439333-spray-defesa-pessoal-de-gengibre-com-trava-de-seguranca-_JM#position=9&search_layout=stack&type=item&tracking_id=4ed87cc6-ca78-44cd-85fb-644de21e0674,Spray Defesa Pessoal De Gengibre Com Trava De Segurança,94,85
